Node	Weight
-0.9993050417357721	0.0017832807216983
-0.9963401167719552	0.0041470332605622
-0.9910133714767442	0.0065044579689799
-0.9833362538846260	0.0088467598263635
-0.9733268277899110	0.0111681394601306
-0.9610087996520538	0.0134630478967190
-0.9464113748584028	0.0157260304760245
-0.9295691721319396	0.0179517157756968
-0.9105221370785028	0.0201348231535309
-0.8893154459951140	0.0222701738083833
-0.8659993981540928	0.0243527025687110
-0.8406292962525803	0.0263774697150542
-0.8132653151227975	0.0283396726142595
-0.7839723589433414	0.0302346570724020
-0.7528199072605319	0.0320579283548514
-0.7198818501716109	0.0338051618371414
-0.6852363130542332	0.0354722132568827
-0.6489654712546573	0.0370551285402400
-0.6111553551723933	0.0385501531786153
-0.5718956462026339	0.0399537411327204
-0.5312794640198946	0.0412625632426234
-0.4894031457070530	0.0424735151236533
-0.4463660172534641	0.0435837245293233
-0.4022701579639916	0.0445905581637564
-0.3572201583376682	0.0454916279274179
-0.3113228719902109	0.0462847965813145
-0.2646871622087674	0.0469681828162099
-0.2174236437400070	0.0475401657148303
-0.1696444204239928	0.0479993885964582
-0.1214628192961206	0.0483447622348029
-0.0729931217877990	0.0485754674415034
-0.0243502926634244	0.0486909570091396
0.0243502926634244	0.0486909570091396
0.0729931217877990	0.0485754674415034
0.1214628192961206	0.0483447622348029
0.1696444204239928	0.0479993885964582
0.2174236437400070	0.0475401657148303
0.2646871622087674	0.0469681828162099
0.3113228719902109	0.0462847965813145
0.3572201583376682	0.0454916279274179
0.4022701579639916	0.0445905581637564
0.4463660172534641	0.0435837245293233
0.4894031457070530	0.0424735151236533
0.5312794640198946	0.0412625632426234
0.5718956462026339	0.0399537411327204
0.6111553551723933	0.0385501531786153
0.6489654712546573	0.0370551285402400
0.6852363130542332	0.0354722132568827
0.7198818501716109	0.0338051618371414
0.7528199072605319	0.0320579283548514
0.7839723589433414	0.0302346570724020
0.8132653151227975	0.0283396726142595
0.8406292962525803	0.0263774697150542
0.8659993981540928	0.0243527025687110
0.8893154459951140	0.0222701738083833
0.9105221370785028	0.0201348231535309
0.9295691721319396	0.0179517157756968
0.9464113748584028	0.0157260304760245
0.9610087996520538	0.0134630478967190
0.9733268277899110	0.0111681394601306
0.9833362538846260	0.0088467598263635
0.9910133714767442	0.0065044579689799
0.9963401167719552	0.0041470332605622
0.9993050417357721	0.0017832807216983
