Node	Weight
-0.9972638618494816	0.0070186100094744
-0.9856115115452684	0.0162743947309040
-0.9647622555875064	0.0253920653092613
-0.9349060759377397	0.0342738629130205
-0.8963211557660521	0.0428358980222272
-0.8493676137325699	0.0509980592623763
-0.7944837959679423	0.0586840934785358
-0.7321821187402897	0.0658222227763613
-0.6630442669302152	0.0723457941088485
-0.5877157572407623	0.0781938957870702
-0.5068999089322295	0.0833119242269465
-0.4213512761306354	0.0876520930044037
-0.3318686022821277	0.0911738786957636
-0.2392873622521371	0.0938443990808044
-0.1444719615827964	0.0956387200792747
-0.0483076656877383	0.0965400885147276
0.0483076656877383	0.0965400885147276
0.1444719615827964	0.0956387200792747
0.2392873622521371	0.0938443990808044
0.3318686022821277	0.0911738786957636
0.4213512761306354	0.0876520930044037
0.5068999089322295	0.0833119242269465
0.5877157572407623	0.0781938957870702
0.6630442669302152	0.0723457941088485
0.7321821187402897	0.0658222227763613
0.7944837959679423	0.0586840934785358
0.8493676137325699	0.0509980592623763
0.8963211557660521	0.0428358980222272
0.9349060759377397	0.0342738629130205
0.9647622555875064	0.0253920653092613
0.9856115115452684	0.0162743947309040
0.9972638618494816	0.0070186100094744
